"INSTANT COFFEE TYPE,REGION,SUB REGION,Country,Country Code,Segment,Sub-segment,SBUX Segments,Manufacturer,Brand,Time,Volume in cups Sales,Value Sales Local"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,WHOLE BEAN,NON PORTIONED,WBs,ALL OTHER,ALL OTHER,01-07-2020,56447,27156980"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,WHOLE BEAN,NON PORTIONED,WBs,ALL OTHER,ALL OTHER,01-08-2020,58663,449661"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,WHOLE BEAN,NON PORTIONED,WBs,ALL OTHER,ALL OTHER,01-09-2020,55397,43952016"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,WHOLE BEAN,NON PORTIONED,WBs,ALL OTHER,ALL OTHER,01-06-2019,7079,13189248"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,WHOLE BEAN,NON PORTIONED,WBs,ALL OTHER,ALL OTHER,01-07-2019,46685,39771044"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,WHOLE BEAN,NON PORTIONED,WBs,ALL OTHER,ALL OTHER,01-08-2019,42767,49288411"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,WHOLE BEAN,NON PORTIONED,WBs,ALL OTHER,ALL OTHER,01-09-2019,3233,37080186"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,WHOLE BEAN,NON PORTIONED,WBs,ALL OTHER,ALL OTHER,01-10-2019,38864,34969857"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,WHOLE BEAN,NON PORTIONED,WBs,ALL OTHER,ALL OTHER,01-10-2020,50520,27508914"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,WHOLE BEAN,NON PORTIONED,WBs,ALL OTHER,ALL OTHER,01-11-2020,13746,55501623"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,WHOLE BEAN,NON PORTIONED,WBs,ALL OTHER,ALL OTHER,01-11-2019,3371,24730352"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,WHOLE BEAN,NON PORTIONED,WBs,SMUCKERS,1850,01-12-2019,35206,41916132"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,WHOLE BEAN,NON PORTIONED,WBs,SMUCKERS,1850,01-01-2020,34053,41358953"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,WHOLE BEAN,NON PORTIONED,WBs,SMUCKERS,1850,01-02-2020,28905,5368683"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,WHOLE BEAN,NON PORTIONED,WBs,SMUCKERS,1850,01-03-2020,56853,28643818"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,WHOLE BEAN,NON PORTIONED,WBs,SMUCKERS,1850,01-04-2020,18713,39715647"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,WHOLE BEAN,NON PORTIONED,WBs,SMUCKERS,1850,01-05-2020,54141,23662052"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,WHOLE BEAN,NON PORTIONED,WBs,SMUCKERS,1850,01-06-2020,32586,54237295"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,WHOLE BEAN,NON PORTIONED,WBs,SMUCKERS,1850,01-07-2020,25141,1989601"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,WHOLE BEAN,NON PORTIONED,WBs,SMUCKERS,1850,01-08-2020,6225,14479801"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,WHOLE BEAN,NON PORTIONED,WBs,SMUCKERS,1850,01-09-2020,34738,37103657"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,WHOLE BEAN,NON PORTIONED,WBs,SMUCKERS,1850,01-07-2019,20737,45841618"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,WHOLE BEAN,NON PORTIONED,WBs,SMUCKERS,1850,01-08-2019,13002,24411651"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,WHOLE BEAN,NON PORTIONED,WBs,SMUCKERS,1850,01-09-2019,44200,36933957"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,WHOLE BEAN,NON PORTIONED,WBs,SMUCKERS,1850,01-10-2019,41073,37832382"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,WHOLE BEAN,NON PORTIONED,WBs,SMUCKERS,1850,01-10-2020,53439,1757690"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,WHOLE BEAN,NON PORTIONED,WBs,SMUCKERS,1850,01-11-2020,42243,41847365"
"NOT APPLICABLE,N. America,NORTH AMERICA,CANADA,CA,WHOLE BEAN,NON PORTIONED,WBs,SMUCKERS,1850,01-11-2019,5912,5576973"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,INSTANT,PORTIONED NON SYSTEM,Soluble,FOKS TRADING,UCC,01-04-2019,36682,43158519"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,INSTANT,PORTIONED NON SYSTEM,Soluble,FOKS TRADING,UCC,01-05-2019,13137,41090128"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,INSTANT,PORTIONED NON SYSTEM,Soluble,FOKS TRADING,UCC,01-04-2020,22631,50548891"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,INSTANT,PORTIONED NON SYSTEM,Soluble,FOKS TRADING,UCC,01-05-2020,2592,14741613"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,INSTANT,PORTIONED NON SYSTEM,Soluble,FOKS TRADING,UCC,01-06-2020,17394,18266191"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,INSTANT,PORTIONED NON SYSTEM,Soluble,FOKS TRADING,UCC,01-07-2020,42447,38998569"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,INSTANT,PORTIONED NON SYSTEM,Soluble,FOKS TRADING,UCC,01-08-2020,57343,47274879"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,INSTANT,PORTIONED NON SYSTEM,Soluble,FOKS TRADING,UCC,01-08-2019,4050,24579472"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,INSTANT,PORTIONED NON SYSTEM,Soluble,FOKS TRADING,UCC,01-09-2019,50938,57130776"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,INSTANT,PORTIONED NON SYSTEM,Soluble,FOKS TRADING,UCC,01-10-2019,44173,12553445"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,INSTANT,PORTIONED NON SYSTEM,Soluble,FOKS TRADING,UCC,01-10-2020,6014,29648846"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,INSTANT,PORTIONED NON SYSTEM,Soluble,MOKATE,MOKATE,01-02-2019,14033,40441453"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,INSTANT,PORTIONED NON SYSTEM,Soluble,MOKATE,MOKATE,01-05-2019,21263,47540622"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,INSTANT,PORTIONED NON SYSTEM,Soluble,MOKATE,MOKATE,01-12-2019,35136,59227637"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,INSTANT,PORTIONED NON SYSTEM,Soluble,MOKATE,MOKATE,01-01-2020,24156,12785520"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,INSTANT,PORTIONED NON SYSTEM,Soluble,MOKATE,MOKATE,01-02-2020,42510,35866055"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,INSTANT,PORTIONED NON SYSTEM,Soluble,MOKATE,MOKATE,01-03-2020,4950,45184468"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,INSTANT,PORTIONED NON SYSTEM,Soluble,MOKATE,MOKATE,01-04-2020,36253,25479751"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,INSTANT,PORTIONED NON SYSTEM,Soluble,MOKATE,MOKATE,01-05-2020,10857,7561643"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,INSTANT,PORTIONED NON SYSTEM,Soluble,MOKATE,MOKATE,01-06-2020,22641,57417282"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,INSTANT,PORTIONED NON SYSTEM,Soluble,MOKATE,MOKATE,01-07-2020,23155,27738263"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,INSTANT,PORTIONED NON SYSTEM,Soluble,MOKATE,MOKATE,01-08-2020,33400,55585197"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,INSTANT,PORTIONED NON SYSTEM,Soluble,MOKATE,MOKATE,01-09-2020,112,7280422"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,INSTANT,PORTIONED NON SYSTEM,Soluble,MOKATE,MOKATE,01-07-2019,12731,36462630"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,INSTANT,PORTIONED NON SYSTEM,Soluble,MOKATE,MOKATE,01-08-2019,56982,50501409"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,INSTANT,PORTIONED NON SYSTEM,Soluble,MOKATE,MOKATE,01-10-2019,34537,58825137"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,INSTANT,PORTIONED NON SYSTEM,Soluble,MOKATE,MOKATE,01-10-2020,54694,24783221"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,INSTANT,PORTIONED NON SYSTEM,Soluble,MOKATE,MOKATE,01-11-2020,37453,837811"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,INSTANT,PORTIONED NON SYSTEM,Soluble,MOKATE,MOKATE,01-11-2019,33022,50319658"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,INSTANT,PORTIONED NON SYSTEM,Soluble,TRUNG NGUYEN,G7,01-02-2019,30644,17498121"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,INSTANT,PORTIONED NON SYSTEM,Soluble,TRUNG NGUYEN,G7,01-03-2019,53720,42698631"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,INSTANT,PORTIONED NON SYSTEM,Soluble,TRUNG NGUYEN,G7,01-04-2019,37525,30118779"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,INSTANT,PORTIONED NON SYSTEM,Soluble,TRUNG NGUYEN,G7,01-02-2020,41240,55327826"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,INSTANT,PORTIONED NON SYSTEM,Soluble,TRUNG NGUYEN,G7,01-03-2020,6429,9337930"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,INSTANT,PORTIONED NON SYSTEM,Soluble,TRUNG NGUYEN,G7,01-05-2020,23538,46294367"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,INSTANT,PORTIONED NON SYSTEM,Soluble,TRUNG NGUYEN,G7,01-06-2020,21331,16973679"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,INSTANT,PORTIONED NON SYSTEM,Soluble,TRUNG NGUYEN,G7,01-07-2020,59992,28496598"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,INSTANT,PORTIONED NON SYSTEM,Soluble,TRUNG NGUYEN,G7,01-08-2020,17901,42830854"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,INSTANT,PORTIONED NON SYSTEM,Soluble,TRUNG NGUYEN,G7,01-09-2020,57481,37210317"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,INSTANT,PORTIONED NON SYSTEM,Soluble,TRUNG NGUYEN,G7,01-11-2020,33413,38605442"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,INSTANT,PORTIONED NON SYSTEM,Soluble,ALL OTHER,ALL OTHER,01-11-2020,59226,31178721"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,INSTANT,NON PORTIONED,Soluble,FOKS TRADING,UCC,01-05-2020,9909,44625833"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,INSTANT,NON PORTIONED,Soluble,FOKS TRADING,UCC,01-06-2020,45272,7051573"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,INSTANT,NON PORTIONED,Soluble,FOKS TRADING,UCC,01-07-2020,39584,28669465"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,INSTANT,NON PORTIONED,Soluble,FOKS TRADING,UCC,01-08-2020,57883,5491317"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,INSTANT,NON PORTIONED,Soluble,FOKS TRADING,UCC,01-09-2020,20883,52280156"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,INSTANT,NON PORTIONED,Soluble,FOKS TRADING,UCC,01-10-2020,13765,7756917"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,INSTANT,NON PORTIONED,Soluble,FOKS TRADING,UCC,01-11-2020,6162,39809779"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,INSTANT,NON PORTIONED,Soluble,PRIVATE LABEL,PRIVATE LABEL,01-01-2019,30307,38178718"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,INSTANT,NON PORTIONED,Soluble,PRIVATE LABEL,PRIVATE LABEL,01-02-2019,4705,11367894"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,INSTANT,NON PORTIONED,Soluble,PRIVATE LABEL,PRIVATE LABEL,01-03-2019,44366,58247685"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,INSTANT,NON PORTIONED,Soluble,PRIVATE LABEL,PRIVATE LABEL,01-04-2019,24140,723484"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,INSTANT,NON PORTIONED,Soluble,PRIVATE LABEL,PRIVATE LABEL,01-05-2019,50542,51733069"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,INSTANT,NON PORTIONED,Soluble,PRIVATE LABEL,PRIVATE LABEL,01-12-2019,9172,26102860"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,INSTANT,NON PORTIONED,Soluble,PRIVATE LABEL,PRIVATE LABEL,01-01-2020,42338,5719065"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,INSTANT,NON PORTIONED,Soluble,PRIVATE LABEL,PRIVATE LABEL,01-02-2020,19443,27548578"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,INSTANT,NON PORTIONED,Soluble,PRIVATE LABEL,PRIVATE LABEL,01-03-2020,48082,52635441"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,INSTANT,NON PORTIONED,Soluble,PRIVATE LABEL,PRIVATE LABEL,01-04-2020,21812,15240463"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,INSTANT,NON PORTIONED,Soluble,PRIVATE LABEL,PRIVATE LABEL,01-05-2020,23326,57326119"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,INSTANT,NON PORTIONED,Soluble,PRIVATE LABEL,PRIVATE LABEL,01-06-2020,8014,28986373"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,INSTANT,NON PORTIONED,Soluble,PRIVATE LABEL,PRIVATE LABEL,01-07-2020,13860,30363129"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,INSTANT,NON PORTIONED,Soluble,PRIVATE LABEL,PRIVATE LABEL,01-08-2020,7657,40344975"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,INSTANT,NON PORTIONED,Soluble,PRIVATE LABEL,PRIVATE LABEL,01-09-2020,8750,15715224"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,INSTANT,NON PORTIONED,Soluble,PRIVATE LABEL,PRIVATE LABEL,01-06-2019,27853,14420122"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,INSTANT,NON PORTIONED,Soluble,PRIVATE LABEL,PRIVATE LABEL,01-07-2019,51924,35029795"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,INSTANT,NON PORTIONED,Soluble,PRIVATE LABEL,PRIVATE LABEL,01-08-2019,36912,27543601"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,INSTANT,NON PORTIONED,Soluble,PRIVATE LABEL,PRIVATE LABEL,01-09-2019,45149,54503564"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,INSTANT,NON PORTIONED,Soluble,PRIVATE LABEL,PRIVATE LABEL,01-10-2019,34124,34297363"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,INSTANT,NON PORTIONED,Soluble,PRIVATE LABEL,PRIVATE LABEL,01-10-2020,50587,5026437"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,INSTANT,NON PORTIONED,Soluble,PRIVATE LABEL,PRIVATE LABEL,01-11-2020,36397,37672995"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,INSTANT,NON PORTIONED,Soluble,PRIVATE LABEL,PRIVATE LABEL,01-11-2019,32254,42948852"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,INSTANT,NON PORTIONED,Soluble,SALADA FOODS JAMAICA,JAMAICA MOUNTAIN PEAK,01-02-2019,14868,15202226"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,INSTANT,NON PORTIONED,Soluble,SALADA FOODS JAMAICA,JAMAICA MOUNTAIN PEAK,01-05-2019,57388,1393128"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,INSTANT,NON PORTIONED,Soluble,SALADA FOODS JAMAICA,JAMAICA MOUNTAIN PEAK,01-02-2020,26555,26381090"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,INSTANT,NON PORTIONED,Soluble,SALADA FOODS JAMAICA,JAMAICA MOUNTAIN PEAK,01-03-2020,21700,17374294"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,INSTANT,NON PORTIONED,Soluble,SALADA FOODS JAMAICA,JAMAICA MOUNTAIN PEAK,01-05-2020,18347,31529590"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,INSTANT,NON PORTIONED,Soluble,SALADA FOODS JAMAICA,JAMAICA MOUNTAIN PEAK,01-06-2019,56707,55648451"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,INSTANT,NON PORTIONED,Soluble,SALADA FOODS JAMAICA,JAMAICA MOUNTAIN PEAK,01-07-2019,49000,23993348"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,INSTANT,NON PORTIONED,Soluble,KRAFT HEINZ,AOL,01-01-2019,23969,8666794"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,INSTANT,NON PORTIONED,Soluble,KRAFT HEINZ,AOL,01-02-2019,12984,40822563"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,TASSIMO,Other Syst,PRIVATE LABEL,PRIVATE LABEL,01-01-2019,37509,51461137"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,TASSIMO,Other Syst,PRIVATE LABEL,PRIVATE LABEL,01-02-2019,42325,56787448"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,TASSIMO,Other Syst,PRIVATE LABEL,PRIVATE LABEL,01-03-2019,46254,41590812"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,TASSIMO,Other Syst,PRIVATE LABEL,PRIVATE LABEL,01-04-2019,37134,56649834"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,TASSIMO,Other Syst,PRIVATE LABEL,PRIVATE LABEL,01-05-2019,36710,3359540"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,TASSIMO,Other Syst,PRIVATE LABEL,PRIVATE LABEL,01-12-2019,56527,30636907"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,TASSIMO,Other Syst,PRIVATE LABEL,PRIVATE LABEL,01-01-2020,35164,46112958"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,TASSIMO,Other Syst,PRIVATE LABEL,PRIVATE LABEL,01-02-2020,24926,294068"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,TASSIMO,Other Syst,PRIVATE LABEL,PRIVATE LABEL,01-03-2020,47500,2471035"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,TASSIMO,Other Syst,PRIVATE LABEL,PRIVATE LABEL,01-04-2020,43391,34595729"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,TASSIMO,Other Syst,PRIVATE LABEL,PRIVATE LABEL,01-05-2020,12574,10983799"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,TASSIMO,Other Syst,PRIVATE LABEL,PRIVATE LABEL,01-06-2020,21144,49175977"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,TASSIMO,Other Syst,PRIVATE LABEL,PRIVATE LABEL,01-07-2020,57571,5621866"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,TASSIMO,Other Syst,PRIVATE LABEL,PRIVATE LABEL,01-08-2020,17377,46582900"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,TASSIMO,Other Syst,PRIVATE LABEL,PRIVATE LABEL,01-09-2020,43436,20682931"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,TASSIMO,Other Syst,PRIVATE LABEL,PRIVATE LABEL,01-06-2019,3296,58330222"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,TASSIMO,Other Syst,PRIVATE LABEL,PRIVATE LABEL,01-07-2019,58926,43632586"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,TASSIMO,Other Syst,PRIVATE LABEL,PRIVATE LABEL,01-08-2019,16837,43480139"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,TASSIMO,Other Syst,PRIVATE LABEL,PRIVATE LABEL,01-09-2019,47760,13661688"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,TASSIMO,Other Syst,PRIVATE LABEL,PRIVATE LABEL,01-10-2019,31544,35517719"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,TASSIMO,Other Syst,PRIVATE LABEL,PRIVATE LABEL,01-10-2020,13826,25278427"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,TASSIMO,Other Syst,PRIVATE LABEL,PRIVATE LABEL,01-11-2020,30100,3089924"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,TASSIMO,Other Syst,PRIVATE LABEL,PRIVATE LABEL,01-11-2019,41810,43117787"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,SENSEO,Other Syst,JDE,SENSEO,01-01-2019,10799,14838706"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,SENSEO,Other Syst,JDE,SENSEO,01-02-2019,20768,17891157"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,SENSEO,Other Syst,JDE,SENSEO,01-04-2019,5470,28636037"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,SENSEO,Other Syst,JDE,SENSEO,01-04-2020,23775,33411143"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,SENSEO,Other Syst,JDE,SENSEO,01-05-2020,27865,6951190"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,SENSEO,Other Syst,JDE,SENSEO,01-06-2020,53940,31160096"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,SENSEO,Other Syst,JDE,SENSEO,01-07-2020,19262,8116529"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,SENSEO,Other Syst,JDE,SENSEO,01-08-2020,46147,50729098"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,SENSEO,Other Syst,JDE,SENSEO,01-09-2020,45749,22159989"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,SENSEO,Other Syst,JDE,SENSEO,01-06-2019,14918,46829371"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,SENSEO,Other Syst,JDE,SENSEO,01-07-2019,21556,10955569"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,SENSEO,Other Syst,JDE,SENSEO,01-10-2020,20401,19323944"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,SENSEO,Other Syst,JDE,SENSEO,01-11-2019,10883,21844008"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,SENSEO,Other Syst,AOL,AOL,01-03-2019,43225,51828721"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,SENSEO,Other Syst,AOL,AOL,01-08-2019,24242,12145741"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,SENSEO,Other Syst,AOL,AOL,01-09-2019,55676,2494841"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,NESPRESSO ORIGINAL LINE,NESP Syst,VERGNANO,CAFFE VERGNANO,01-09-2020,16333,23972469"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,NESPRESSO ORIGINAL LINE,NESP Syst,VERGNANO,CAFFE VERGNANO,01-10-2020,45733,15044099"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,NESPRESSO ORIGINAL LINE,NESP Syst,VERGNANO,CAFFE VERGNANO,01-11-2020,32469,29230959"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,NESPRESSO ORIGINAL LINE,NESP Syst,TROMBETTA,CAFFE TROMBETTA,01-01-2020,24049,36376507"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,NESPRESSO ORIGINAL LINE,NESP Syst,TROMBETTA,CAFFE TROMBETTA,01-02-2020,57120,54615843"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,NESPRESSO ORIGINAL LINE,NESP Syst,TROMBETTA,CAFFE TROMBETTA,01-03-2020,18833,23739267"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,NESPRESSO ORIGINAL LINE,NESP Syst,TROMBETTA,CAFFE TROMBETTA,01-06-2020,52544,3978129"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,NESPRESSO ORIGINAL LINE,NESP Syst,TROMBETTA,CAFFE TROMBETTA,01-07-2020,9001,48542912"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,NESPRESSO ORIGINAL LINE,NESP Syst,TROMBETTA,CAFFE TROMBETTA,01-08-2020,58760,47147331"
"NOT DEFINED,N. America,NORTH AMERICA,CANADA,CA,PORTIONED COFFEE,NESPRESSO ORIGINAL LINE,NESP Syst,TROMBETTA,CAFFE TROMBETTA,01-09-2020,47240,10652450"
